contact_probability,duration_generations,learn_base,learn_cognition,level_difficulty,teaching_max,innovation_rate,non_speciality_factor,skill_fitness_benefit,brain_cost,extra_models_max,recombination_strength,migration_scale,infrastructure_steepness,primary_ignitions,replicates,primary_probability,permissive_probability,strict_probability,median_final_repertoire,median_final_primary_fraction
0.1413903712225461,70.22473654693854,0.6620429361385277,0.3125125148721902,0.07822257783303863,0.03982793412521494,0.44474606624991275,0.0004200221895318435,0.0498089077358322,0.3306558802914509,2.63276100878328,3.177490505997549,0.06805595535822519,10.88754766517189,0,3,0.0,0.0,0.0,4.39375,0.0
0.19829946949106836,48.998163232898506,0.6418616080712967,0.36158175304248297,0.056920525198549135,0.1032552560668637,0.5729815022894279,0.0016275398239168255,0.046400170709760775,0.7187816007790336,2.2990732684832667,1.9852513351559007,0.022221656726988573,15.137231834306377,0,3,0.0,0.0,0.0,4.246875,0.0
0.17073147841933167,79.04980013624919,0.6463242898628025,0.2369578898500353,0.05451209918813728,0.10554029276810238,0.35351984968893757,0.0035611393074827745,0.05407516654249239,0.5288139635221331,5.6024683960250306,5.609395178054552,0.0024885501416953802,17.14246900634603,0,3,0.0,0.0,0.0,3.821875,0.0
0.009370455504515818,52.70899093478107,0.6516091920654489,0.3205340439333639,0.04412812132506654,0.132105341854099,0.7288627807935781,0.016602865143401504,0.05731727111581564,0.665012162388161,5.3788228941373815,4.853373366724552,0.0767538615366759,15.605242842877251,0,3,0.0,0.0,0.0,4.503125,0.0
0.13138322584631443,20.40264044011971,0.6427938668220309,0.40329159522374003,0.07698519396086614,0.29043861278015687,0.3524792200104836,0.0006493208227145193,0.0527278886630574,0.3368797165504098,6.2504089241256064,6.460370387723899,0.049088428902195856,10.105905136821164,1,3,0.3333333333333333,0.6666666666666666,0.0,18.24375,0.61875
0.10479588988434656,97.60593059870763,0.6063720177276118,0.30451977072961883,0.07276215183003035,0.28745432981145125,0.774535436210246,0.014736809681116523,0.0662083032440948,0.4681228905157722,4.851308072675643,6.916071759645976,0.016609541032309966,10.023224399438257,0,3,0.0,0.0,0.0,4.015625,0.0
0.019860998771084548,81.20079884961874,0.6886825733581635,0.37144382973067225,0.0799956299061862,0.3856972035123461,0.6566883672000677,0.004116944663950413,0.10402689718630712,0.580015119504907,2.706560526303436,6.620255767721858,0.06747748055507789,10.321986591916925,3,3,1.0,1.0,1.0,28.296875,0.996875
0.06044295088328831,65.22749018117455,0.6622194107566248,0.3726875110214908,0.07201695135477924,0.12546423979443033,0.5652095008773195,0.0005661606287466673,0.0909753828023729,0.387500955739955,3.9984185581962413,5.939706840085196,0.02632621527714454,14.44296674668828,0,3,0.0,0.0,0.0,10.546875,0.3125
0.01625109550954117,33.21586444285249,0.6393033568743549,0.3201362907290496,0.07176103991772803,0.19191711976238615,0.5143842263880087,0.005098753519479263,0.030167435992107867,0.7797879136908222,4.9438741813241505,8.127586323549272,0.09088137071850476,9.294149375602842,0,3,0.0,0.0,0.0,3.79375,0.0
0.023239030352859416,59.30697455528745,0.6149074539563458,0.316123381895282,0.04125466734783202,0.02595301761512488,0.5886015998829179,0.004789893965224013,0.09603215106293499,0.5015937539630281,4.7074823994997566,1.2895366600134803,0.09756722375858481,7.542685855707126,0,3,0.0,0.0,0.0,4.94375,0.0
0.1276630177120992,35.972424680930004,0.6646893144559906,0.21753341706678953,0.07336644273383762,0.2601269193291643,0.5479055944493503,0.002128929265884747,0.11146812011120943,0.3196892326771291,3.3430405757082644,0.8498895379481386,0.049599721112350455,16.015437613546396,0,3,0.0,0.0,0.0,4.25,0.0
0.15280235306168793,49.394912842703775,0.6512053061838994,0.20948493465318127,0.062324129913160706,0.14138916225046316,0.6327016768375702,0.0038431025774507965,0.0793449564099048,0.3943314679498497,3.4148114053105596,0.5879531634810521,0.010603260746816938,14.944617713786004,0,3,0.0,0.0,0.0,3.978125,0.0
0.17312961858025103,89.95477410995053,0.6221568921591283,0.31785167066398673,0.058318199113673946,0.024145594445187935,0.7276423897016282,0.0004100487961785315,0.08744585143578,0.4623425477779203,4.052391104698517,0.37793831622402535,0.04735109898487683,10.492367442584495,0,3,0.0,0.0,0.0,4.378125,0.0
0.033032957065490434,94.16226014115041,0.6799530139110919,0.34661862026737955,0.04973160384513009,0.24028640081159167,0.6795005065941367,0.00016035852885096425,0.08564413207249032,0.7226481568678984,5.1481289305189595,2.2058117235024763,0.027085683443748038,9.395055982294721,3,3,1.0,1.0,1.0,27.546875,0.99375
